2.28	-0.66	0.14	-0.00	-0.00	-0.08	
2.32	-0.66	0.14	-0.00	-0.00	-0.08	
2.38	-0.67	0.14	-0.00	-0.00	-0.08	
2.44	-0.67	0.14	-0.00	-0.00	-0.08	
2.48	-0.67	0.14	-0.00	-0.00	-0.08	
2.54	-0.68	0.14	-0.00	-0.00	-0.08	
2.58	-0.68	0.14	-0.00	-0.00	-0.08	
2.64	-0.69	0.14	-0.00	-0.00	-0.08	
2.70	-0.69	0.14	-0.00	-0.00	-0.08	
2.75	-0.70	0.14	-0.00	-0.00	-0.08	
2.80	-0.70	0.14	-0.00	-0.00	-0.08	
2.85	-0.70	0.14	-0.00	-0.00	-0.08	
2.91	-0.71	0.14	-0.00	-0.00	-0.08	
2.96	-0.71	0.14	-0.00	-0.00	-0.08	
3.01	-0.72	0.14	-0.00	-0.00	-0.08	
3.07	-0.72	0.14	-0.00	-0.00	-0.08	
3.12	-0.73	0.14	-0.00	-0.00	-0.08	
3.17	-0.73	0.14	-0.00	-0.00	-0.08	
3.23	-0.73	0.14	-0.00	-0.00	-0.08	
3.28	-0.74	0.14	-0.00	-0.00	-0.08	
3.33	-0.74	0.14	-0.00	-0.00	-0.08	
3.39	-0.75	0.14	-0.00	-0.00	-0.08	
3.44	-0.75	0.14	-0.00	-0.00	-0.08	
3.49	-0.76	0.14	-0.00	-0.00	-0.08	
3.55	-0.76	0.14	-0.00	-0.00	-0.08	
3.59	-0.76	0.14	-0.00	-0.00	-0.08	
3.65	-0.77	0.14	-0.00	-0.00	-0.08	
3.71	-0.77	0.14	-0.00	-0.00	-0.08	
3.75	-0.78	0.14	-0.00	-0.00	-0.08	
3.79	-0.78	0.14	-0.00	-0.00	-0.08	
3.85	-0.78	0.14	-0.00	-0.00	-0.08	
3.91	-0.79	0.14	-0.00	-0.00	-0.08	
3.95	-0.79	0.14	-0.00	-0.00	-0.08	
4.00	-0.80	0.14	-0.00	-0.00	-0.08	
4.06	-0.80	0.14	-0.00	-0.00	-0.08	
4.10	-0.80	0.14	-0.00	-0.00	-0.08	
4.16	-0.81	0.14	-0.00	-0.00	-0.08	
4.20	-0.81	0.14	-0.00	-0.00	-0.08	
4.25	-0.82	0.14	-0.00	-0.00	-0.08	
4.30	-0.82	0.14	-0.00	-0.00	-0.09	
4.34	-0.82	0.14	-0.00	-0.00	-0.15	
4.37	-0.82	0.14	-0.00	-0.00	-0.30	
4.39	-0.82	0.14	-0.00	-0.00	-0.43	
4.41	-0.83	0.14	-0.00	-0.00	-0.60	
4.43	-0.84	0.14	-0.00	-0.00	-0.73	
4.45	-0.85	0.14	-0.00	-0.00	-0.85	
4.47	-0.87	0.14	-0.00	-0.00	-1.02	
4.49	-0.88	0.14	-0.00	-0.00	-1.15	
4.50	-0.90	0.14	-0.00	-0.00	-1.28	
4.51	-0.92	0.14	-0.00	-0.00	-1.45	
4.52	-0.94	0.14	-0.00	0.00	-1.58	
4.52	-0.98	0.14	-0.00	0.00	-1.70	
4.52	-1.02	0.14	-0.00	0.00	-1.72	
4.51	-1.08	0.14	-0.00	0.00	-1.72	
4.50	-1.12	0.14	-0.00	0.00	-1.72	
4.49	-1.18	0.14	-0.00	0.00	-1.72	
4.49	-1.22	0.14	-0.00	0.00	-1.72	
4.48	-1.27	0.14	-0.00	0.00	-1.72	
4.47	-1.31	0.14	-0.00	0.00	-1.72	
4.47	-1.35	0.14	-0.00	0.00	-1.72	
4.46	-1.40	0.14	-0.00	0.00	-1.72	
4.45	-1.45	0.14	-0.00	0.00	-1.72	
4.44	-1.50	0.14	-0.00	0.00	-1.72	
4.43	-1.56	0.14	-0.00	0.00	-1.72	
4.43	-1.60	0.14	-0.00	0.00	-1.72	
4.42	-1.64	0.14	-0.00	0.00	-1.72	
4.41	-1.70	0.14	-0.00	0.00	-1.72	
4.41	-1.74	0.14	-0.00	0.00	-1.72	
4.40	-1.80	0.14	-0.00	0.00	-1.73	
4.39	-1.83	0.14	-0.00	0.00	-1.79	
4.39	-1.86	0.14	-0.00	0.00	-1.90	
4.39	-1.88	0.14	-0.00	0.00	-2.08	
4.38	-1.90	0.14	-0.00	0.00	-2.22	
4.38	-1.92	0.14	-0.00	0.00	-2.35	
4.36	-1.94	0.14	-0.00	0.00	-2.49	
4.35	-1.96	0.14	-0.00	0.00	-2.67	
4.33	-1.97	0.14	-0.00	0.00	-2.81	
4.31	-1.99	0.14	-0.00	0.00	-2.94	
4.29	-2.00	0.14	0.00	0.00	-3.12	
4.26	-2.00	0.14	0.00	0.00	3.08	
4.22	-2.00	0.14	0.00	0.00	3.06	
4.17	-1.99	0.14	0.00	0.00	3.06	
4.11	-1.99	0.14	0.00	0.00	3.06	
4.07	-1.98	0.14	0.00	0.00	3.06	
4.03	-1.98	0.14	0.00	0.00	3.06	
3.98	-1.98	0.14	0.00	0.00	3.06	
3.93	-1.97	0.14	0.00	0.00	3.06	
3.88	-1.97	0.14	0.00	0.00	3.06	
3.84	-1.97	0.14	0.00	0.00	3.06	
3.79	-1.96	0.14	0.00	0.00	3.06	
3.74	-1.96	0.14	0.00	0.00	3.06	
3.69	-1.95	0.14	0.00	0.00	3.06	
3.63	-1.95	0.14	0.00	0.00	3.06	
3.59	-1.95	0.14	0.00	0.00	3.06	
3.55	-1.94	0.14	0.00	0.00	3.06	
3.49	-1.94	0.14	0.00	0.00	3.06	
3.44	-1.93	0.14	0.00	0.00	3.06	
3.40	-1.93	0.14	0.00	0.00	3.06	
3.34	-1.93	0.14	0.00	0.00	3.06	
3.30	-1.92	0.14	0.00	0.00	3.06	
3.25	-1.92	0.14	0.00	0.00	3.06	
3.20	-1.91	0.14	0.00	0.00	3.06	
3.15	-1.91	0.14	0.00	0.00	3.06	
3.09	-1.91	0.14	0.00	0.00	3.06	
3.05	-1.90	0.14	0.00	0.00	3.06	
3.01	-1.90	0.14	0.00	0.00	3.06	
2.95	-1.89	0.14	0.00	0.00	3.06	
2.90	-1.89	0.14	0.00	0.00	3.06	
2.86	-1.89	0.14	0.00	0.00	3.06	
2.80	-1.88	0.14	0.00	0.00	3.06	
2.76	-1.88	0.14	0.00	0.00	3.06	
2.70	-1.87	0.14	0.00	0.00	3.06	
2.66	-1.87	0.14	0.00	0.00	3.06	
2.61	-1.87	0.14	0.00	0.00	3.06	
2.57	-1.86	0.14	0.00	0.00	3.06	
2.51	-1.86	0.14	0.00	0.00	3.06	
2.47	-1.86	0.14	0.00	0.00	3.06	
2.41	-1.85	0.14	0.00	0.00	3.06	
2.37	-1.85	0.14	0.00	0.00	3.06	
2.31	-1.84	0.14	0.00	0.00	3.06	
2.26	-1.84	0.14	0.00	0.00	3.06	
2.21	-1.83	0.14	0.00	0.00	3.06	
2.16	-1.83	0.14	0.00	0.00	3.06	
2.10	-1.83	0.14	0.00	0.00	3.06	
2.06	-1.82	0.14	0.00	0.00	3.06	
2.00	-1.82	0.14	0.00	0.00	3.06	
1.96	-1.81	0.14	0.00	0.00	3.06	
1.90	-1.81	0.14	0.00	0.00	3.06	
1.86	-1.81	0.14	0.00	0.00	3.06	
1.81	-1.80	0.14	0.00	0.00	3.06	
1.75	-1.80	0.14	0.00	0.00	3.06	
1.71	-1.80	0.14	0.00	0.00	3.06	
1.65	-1.79	0.14	0.00	0.00	3.06	
1.61	-1.79	0.14	0.00	0.00	3.06	
1.55	-1.78	0.14	0.00	0.00	3.06	
1.51	-1.78	0.14	0.00	0.00	3.06	
1.45	-1.77	0.14	0.00	0.00	3.06	
1.40	-1.77	0.14	0.00	0.00	3.06	
1.35	-1.77	0.14	0.00	0.00	3.06	
1.30	-1.76	0.14	0.00	0.00	3.06	
1.24	-1.76	0.14	0.00	0.00	3.06	
1.20	-1.75	0.14	0.00	0.00	3.06	
1.14	-1.75	0.14	0.00	0.00	3.06	
1.10	-1.75	0.14	0.00	0.00	3.06	
1.04	-1.74	0.14	0.00	0.00	3.06	
1.00	-1.74	0.14	0.00	0.00	3.06	
0.95	-1.73	0.14	0.00	0.00	3.06	
0.89	-1.73	0.14	0.00	0.00	3.06	
0.85	-1.73	0.14	0.00	0.00	3.06	
0.79	-1.72	0.14	0.00	0.00	3.06	
0.75	-1.72	0.14	0.00	0.00	3.06	
0.69	-1.71	0.14	0.00	0.00	3.06	
0.65	-1.71	0.14	0.00	0.00	3.06	
0.59	-1.71	0.14	0.00	0.00	3.06	
0.54	-1.70	0.14	0.00	0.00	3.06	
0.50	-1.70	0.14	0.00	0.00	3.06	
0.44	-1.69	0.14	0.00	0.00	3.06	
0.38	-1.69	0.14	0.00	0.00	3.06	
0.34	-1.69	0.14	0.00	0.00	3.06	
0.30	-1.68	0.14	0.00	0.00	3.06	
0.24	-1.68	0.14	0.00	0.00	3.06	
0.19	-1.67	0.14	0.00	0.00	3.06	
0.14	-1.67	0.14	0.00	0.00	3.06	
0.09	-1.67	0.14	0.00	0.00	3.06	
0.03	-1.66	0.14	0.00	0.00	3.06	
-0.01	-1.66	0.14	0.00	0.00	3.06	
-0.07	-1.65	0.14	0.00	0.00	3.06	
-0.11	-1.65	0.14	0.00	0.00	3.06	
-0.16	-1.65	0.14	0.00	0.00	3.06	
-0.21	-1.64	0.14	0.00	0.00	3.06	
-0.27	-1.64	0.14	0.00	0.00	3.06	
-0.32	-1.63	0.14	0.00	0.00	3.06	
-0.37	-1.63	0.14	0.00	0.00	3.06	
-0.42	-1.62	0.14	0.00	0.00	3.06	
-0.48	-1.62	0.14	0.00	0.00	3.06	
-0.52	-1.62	0.14	0.00	0.00	3.06	
-0.58	-1.61	0.14	0.00	0.00	3.06	
-0.62	-1.61	0.14	0.00	0.00	3.06	
-0.68	-1.60	0.14	0.00	0.00	3.06	
-0.72	-1.60	0.14	0.00	0.00	3.06	
-0.78	-1.60	0.14	0.00	0.00	3.06	
-0.83	-1.59	0.14	0.00	0.00	3.06	
-0.89	-1.59	0.14	0.00	0.00	3.06	
-0.93	-1.58	0.14	0.00	0.00	3.06	
-0.99	-1.58	0.14	0.00	0.00	3.06	
-1.03	-1.58	0.14	0.00	0.00	3.06	
-1.09	-1.57	0.14	0.00	0.00	3.06	
-1.13	-1.57	0.14	0.00	0.00	3.06	
-1.19	-1.56	0.14	0.00	0.00	3.06	
-1.23	-1.56	0.14	0.00	0.00	3.06	
-1.29	-1.55	0.14	0.00	0.00	3.06	
-1.34	-1.55	0.14	0.00	0.00	3.06	
-1.40	-1.55	0.14	0.00	0.00	3.06	
-1.44	-1.54	0.14	0.00	0.00	3.06	
-1.50	-1.54	0.14	0.00	0.00	3.06	
-1.54	-1.53	0.14	0.00	0.00	3.06	
-1.60	-1.53	0.14	0.00	0.00	3.06	
-1.64	-1.53	0.14	0.00	0.00	3.06	
-1.69	-1.52	0.14	0.00	0.00	3.06	
-1.75	-1.52	0.14	0.00	0.00	3.06	
-1.79	-1.51	0.14	0.00	0.00	3.06	
-1.83	-1.51	0.14	0.00	0.00	3.06	
-1.89	-1.51	0.14	0.00	0.00	3.06	
-1.93	-1.50	0.14	0.00	0.00	3.06	
-1.98	-1.50	0.14	0.00	0.00	3.06	
-2.02	-1.50	0.14	0.00	0.00	3.06	
-2.08	-1.49	0.14	0.00	0.00	3.06	
-2.12	-1.49	0.14	0.00	0.00	3.06	
-2.18	-1.48	0.14	0.00	0.00	3.05	
-2.21	-1.48	0.14	0.00	0.00	2.99	
-2.24	-1.48	0.14	0.00	0.00	2.89	
-2.27	-1.48	0.14	0.00	0.00	2.70	
-2.29	-1.48	0.14	0.00	0.00	2.55	
-2.32	-1.47	0.14	0.00	0.00	2.36	
-2.33	-1.45	0.14	0.00	0.00	2.22	
-2.35	-1.44	0.14	0.00	0.00	2.08	
-2.37	-1.42	0.14	0.00	0.00	1.91	
-2.38	-1.40	0.14	0.00	0.00	1.78	
-2.39	-1.38	0.14	0.00	-0.00	1.60	
-2.39	-1.36	0.14	0.00	-0.00	1.47	
-2.39	-1.33	0.14	0.00	-0.00	1.40	
-2.39	-1.29	0.14	0.00	-0.00	1.38	
-2.37	-1.23	0.14	0.00	-0.00	1.38	
-2.37	-1.19	0.14	0.00	-0.00	1.38	
-2.36	-1.15	0.14	0.00	-0.00	1.38	
-2.35	-1.10	0.14	0.00	-0.00	1.38	
-2.34	-1.06	0.14	0.00	-0.00	1.38	
-2.33	-1.00	0.14	0.00	-0.00	1.38	
-2.32	-0.96	0.14	0.00	-0.00	1.38	
-2.31	-0.92	0.14	0.00	-0.00	1.38	
-2.30	-0.87	0.14	0.00	-0.00	1.38	
-2.29	-0.83	0.14	0.00	-0.00	1.38	
-2.28	-0.77	0.14	0.00	-0.00	1.38	
-2.28	-0.73	0.14	0.00	-0.00	1.38	
-2.26	-0.67	0.14	0.00	-0.00	1.38	
-2.26	-0.63	0.14	0.00	-0.00	1.38	
-2.25	-0.59	0.14	0.00	-0.00	1.38	
-2.24	-0.54	0.14	0.00	-0.00	1.38	
-2.23	-0.49	0.14	0.00	-0.00	1.38	
-2.22	-0.44	0.14	0.00	-0.00	1.38	
-2.21	-0.40	0.14	0.00	-0.00	1.38	
-2.20	-0.36	0.14	0.00	-0.00	1.38	
-2.19	-0.30	0.14	0.00	-0.00	1.38	
-2.18	-0.26	0.14	0.00	-0.00	1.38	
-2.17	-0.21	0.14	0.00	-0.00	1.38	
-2.16	-0.17	0.14	0.00	-0.00	1.38	
-2.15	-0.11	0.14	0.00	-0.00	1.38	
-2.15	-0.07	0.14	0.00	-0.00	1.38	
-2.14	-0.03	0.14	0.00	-0.00	1.38	
-2.13	0.02	0.14	0.00	-0.00	1.38	
-2.12	0.06	0.14	0.00	-0.00	1.38	
-2.11	0.12	0.14	0.00	-0.00	1.38	
-2.10	0.16	0.14	0.00	-0.00	1.38	
-2.09	0.20	0.14	0.00	-0.00	1.38	
-2.08	0.25	0.14	0.00	-0.00	1.38	
-2.07	0.29	0.14	0.00	-0.00	1.38	
-2.07	0.33	0.14	0.00	-0.00	1.38	
-2.06	0.37	0.14	0.00	-0.00	1.38	
-2.05	0.43	0.14	0.00	-0.00	1.37	
-2.04	0.46	0.14	0.00	-0.00	1.31	
-2.04	0.49	0.14	0.00	-0.00	1.19	
-2.03	0.51	0.14	0.00	-0.00	1.06	
-2.03	0.53	0.14	0.00	-0.00	0.92	
-2.02	0.55	0.14	0.00	-0.00	0.78	
-2.00	0.57	0.14	0.00	-0.00	0.59	
-1.99	0.59	0.14	0.00	-0.00	0.45	
-1.97	0.60	0.14	0.00	-0.00	0.30	
-1.95	0.62	0.14	0.00	-0.00	0.11	
-1.93	0.62	0.14	-0.00	-0.00	-0.02	
-1.88	0.63	0.14	-0.00	-0.00	-0.13	
-1.84	0.62	0.14	-0.00	-0.00	-0.14	
-1.80	0.61	0.14	-0.00	-0.00	-0.14	
-1.76	0.61	0.14	-0.00	-0.00	-0.14	
-1.70	0.60	0.14	-0.00	-0.00	-0.14	
-1.66	0.59	0.14	-0.00	-0.00	-0.14	
-1.60	0.59	0.14	-0.00	-0.00	-0.14	
-1.55	0.58	0.14	-0.00	-0.00	-0.14	
-1.51	0.57	0.14	-0.00	-0.00	-0.14	
-1.45	0.56	0.14	-0.00	-0.00	-0.14	
-1.41	0.56	0.14	-0.00	-0.00	-0.14	
-1.35	0.55	0.14	-0.00	-0.00	-0.14	
-1.31	0.54	0.14	-0.00	-0.00	-0.14	
-1.25	0.54	0.14	-0.00	-0.00	-0.14	
-1.21	0.53	0.14	-0.00	-0.00	-0.14	
-1.15	0.52	0.14	-0.00	-0.00	-0.14	
-1.11	0.51	0.14	-0.00	-0.00	-0.14	
-1.05	0.51	0.14	-0.00	-0.00	-0.14	
-1.00	0.50	0.14	-0.00	-0.00	-0.14	
-0.96	0.49	0.14	-0.00	-0.00	-0.14	
-0.90	0.49	0.14	-0.00	-0.00	-0.14	
-0.86	0.48	0.14	-0.00	-0.00	-0.14	
-0.80	0.47	0.14	-0.00	-0.00	-0.14	
-0.76	0.46	0.14	-0.00	-0.00	-0.14	
-0.70	0.46	0.14	-0.00	-0.00	-0.14	
-0.66	0.45	0.14	-0.00	-0.00	-0.14	
-0.60	0.44	0.14	-0.00	-0.00	-0.14	
-0.56	0.44	0.14	-0.00	-0.00	-0.14	
-0.50	0.43	0.14	-0.00	-0.00	-0.14	
-0.45	0.42	0.14	-0.00	-0.00	-0.14	
-0.40	0.41	0.14	-0.00	-0.00	-0.14	
-0.35	0.41	0.14	-0.00	-0.00	-0.14	
-0.29	0.40	0.14	-0.00	-0.00	-0.14	
-0.25	0.39	0.14	-0.00	-0.00	-0.14	
-0.19	0.38	0.14	-0.00	-0.00	-0.14	
-0.15	0.38	0.14	-0.00	-0.00	-0.14	
-0.09	0.37	0.14	-0.00	-0.00	-0.14	
-0.03	0.36	0.14	-0.00	-0.00	-0.14	
0.01	0.36	0.14	-0.00	-0.00	-0.14	
0.07	0.35	0.14	-0.00	-0.00	-0.14	
0.11	0.34	0.14	-0.00	-0.00	-0.14	
0.17	0.33	0.14	-0.00	-0.00	-0.14	
0.23	0.32	0.14	-0.00	-0.00	-0.14	
0.27	0.32	0.14	-0.00	-0.00	-0.14	
0.33	0.31	0.14	-0.00	-0.00	-0.14	
0.37	0.30	0.14	-0.00	-0.00	-0.14	
0.43	0.29	0.14	-0.00	-0.00	-0.14	
0.49	0.29	0.14	-0.00	-0.00	-0.14	
0.54	0.28	0.14	-0.00	-0.00	-0.14	
0.59	0.27	0.14	-0.00	-0.00	-0.14	
0.65	0.26	0.14	-0.00	-0.00	-0.14	
0.70	0.26	0.14	-0.00	-0.00	-0.14	
0.75	0.25	0.14	-0.00	-0.00	-0.14	
0.81	0.24	0.14	-0.00	-0.00	-0.14	
0.86	0.23	0.14	-0.00	-0.00	-0.14	
0.92	0.22	0.14	-0.00	-0.00	-0.14	
0.96	0.22	0.14	-0.00	-0.00	-0.14	
1.02	0.21	0.14	-0.00	-0.00	-0.14	
1.08	0.20	0.14	-0.00	-0.00	-0.14	
1.12	0.20	0.14	-0.00	-0.00	-0.14	
1.18	0.19	0.14	-0.00	-0.00	-0.14	
1.24	0.18	0.14	-0.00	-0.00	-0.14	
1.30	0.17	0.14	-0.00	-0.00	-0.14	
1.34	0.16	0.14	-0.00	-0.00	-0.14	
1.40	0.16	0.14	-0.00	-0.00	-0.14	
1.46	0.15	0.14	-0.00	-0.00	-0.14	
1.51	0.14	0.14	-0.00	-0.00	-0.14	
1.56	0.13	0.14	-0.00	-0.00	-0.14	
1.62	0.12	0.14	-0.00	-0.00	-0.14	
1.66	0.12	0.14	-0.00	-0.00	-0.14	
1.72	0.11	0.14	-0.00	-0.00	-0.14	
1.78	0.10	0.14	-0.00	-0.00	-0.14	
