-1.00	-1.00	-1.00	-1.00	0.60	0.50	0.49	0.53	0.66	0.91	0.93	0.94	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.57	0.48	0.48	0.53	0.67	0.94	0.94	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.74	0.53	0.46	0.46	0.53	0.68	0.96	0.96	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.66	0.49	0.44	0.44	0.53	0.70	0.99	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.61	0.47	0.42	0.43	0.53	0.71	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.55	0.43	0.40	0.40	0.53	0.73	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.51	0.41	0.39	0.38	0.53	0.75	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.46	0.37	0.37	0.36	0.53	0.77	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.42	0.35	0.35	0.35	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	0.54	0.38	0.32	0.33	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.37	0.31	0.31	0.32	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.38	0.31	0.31	0.31	0.48	0.73	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.39	0.31	0.30	0.30	0.44	0.67	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.40	0.31	0.29	0.29	0.40	0.61	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.41	0.31	0.28	0.28	0.38	0.58	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.43	0.31	0.28	0.28	0.35	0.53	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.44	0.32	0.27	0.27	0.33	0.50	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	0.46	0.32	0.27	0.27	0.32	0.48	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.33	0.27	0.26	0.30	0.44	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.34	0.27	0.26	0.29	0.42	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.35	0.27	0.25	0.27	0.39	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.37	0.27	0.25	0.26	0.37	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.39	0.28	0.24	0.25	0.35	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.41	0.29	0.24	0.25	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.43	0.29	0.24	0.24	0.32	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.31	0.24	0.24	0.30	0.46	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.32	0.25	0.24	0.29	0.43	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.34	0.25	0.24	0.28	0.39	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.26	0.24	0.28	0.36	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.38	0.27	0.24	0.27	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.37	0.26	0.24	0.27	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.34	0.25	0.23	0.27	0.36	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.32	0.24	0.23	0.27	0.37	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.24	0.23	0.26	0.35	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.25	0.23	0.26	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.37	0.26	0.23	0.25	0.31	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.39	0.27	0.23	0.24	0.29	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.39	0.26	0.23	0.24	0.29	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.36	0.25	0.23	0.25	0.31	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.24	0.22	0.25	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.31	0.23	0.21	0.25	0.35	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.31	0.23	0.21	0.25	0.34	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.23	0.21	0.24	0.31	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.24	0.22	0.23	0.29	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.37	0.25	0.22	0.23	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.37	0.25	0.22	0.23	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.24	0.21	0.23	0.29	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.32	0.23	0.21	0.24	0.30	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.23	0.21	0.23	0.30	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.24	0.21	0.22	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.21	0.22	0.26	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.21	0.22	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.24	0.21	0.22	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.23	0.21	0.23	0.29	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.23	0.20	0.22	0.28	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.23	0.21	0.22	0.26	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.21	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.21	0.20	0.24	0.35	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.21	0.20	0.24	0.36	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.21	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.34	0.23	0.21	0.22	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.32	0.22	0.20	0.22	0.28	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.22	0.20	0.22	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.23	0.20	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.21	0.20	0.24	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.21	0.20	0.24	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.23	0.20	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.32	0.22	0.20	0.22	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.22	0.20	0.21	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.23	0.20	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.20	0.20	0.23	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.20	0.19	0.22	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.21	0.20	0.22	0.34	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.23	0.20	0.21	0.24	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.22	0.20	0.21	0.26	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.31	0.21	0.19	0.22	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.31	0.21	0.19	0.21	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.22	0.19	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.23	0.20	0.20	0.23	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.20	0.19	0.22	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.26	0.21	0.19	0.21	0.31	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.21	0.19	0.22	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.20	0.20	0.24	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.34	0.23	0.20	0.21	0.26	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.32	0.22	0.20	0.22	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.32	0.22	0.19	0.21	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.34	0.23	0.20	0.21	0.25	0.40	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.20	0.20	0.23	0.41	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.20	0.19	0.22	0.32	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.27	0.21	0.19	0.21	0.30	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.26	0.21	0.19	0.22	0.32	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.21	0.20	0.23	0.35	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.21	0.21	0.25	0.52	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.23	0.20	0.22	0.27	0.55	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.31	0.22	0.20	0.22	0.29	0.57	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.31	0.22	0.20	0.22	0.28	0.58	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.22	0.20	0.21	0.26	0.59	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.23	0.20	0.21	0.25	0.59	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.20	0.20	0.23	0.34	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.26	0.21	0.19	0.22	0.32	0.62	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.26	0.21	0.19	0.22	0.33	0.65	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.21	0.21	0.24	0.68	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.23	0.20	0.21	0.25	0.71	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.96	0.33	0.22	0.20	0.22	0.27	0.73	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.94	0.31	0.21	0.20	0.22	0.29	0.75	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.93	0.31	0.21	0.19	0.22	0.28	0.77	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.92	0.33	0.22	0.20	0.21	0.26	0.77	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.23	0.20	0.20	0.24	0.77	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.20	0.20	0.23	0.77	0.77	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.20	0.19	0.22	0.33	0.78	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.20	0.19	0.22	0.33	0.79	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.20	0.20	0.23	0.35	0.81	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.35	0.23	0.20	0.21	0.25	0.84	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.22	0.20	0.21	0.26	0.86	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.99	0.33	0.22	0.20	0.21	0.26	0.87	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.98	-1.00	0.23	0.20	0.20	0.24	0.87	0.87	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.96	0.95	0.24	0.20	0.20	0.23	0.34	0.89	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.94	0.26	0.21	0.19	0.21	0.32	0.92	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.91	0.26	0.21	0.19	0.22	0.32	0.95	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.88	0.89	0.25	0.21	0.20	0.23	0.35	0.97	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.87	0.86	0.24	0.20	0.21	0.25	0.97	0.98	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.85	0.33	0.22	0.20	0.21	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.83	0.31	0.22	0.19	0.22	0.28	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.82	0.32	0.22	0.19	0.21	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.81	0.34	0.22	0.20	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.79	0.79	0.23	0.20	0.20	0.24	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.79	0.25	0.20	0.19	0.22	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.76	0.26	0.21	0.19	0.21	0.31	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.74	0.26	0.21	0.19	0.22	0.32	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.72	0.25	0.21	0.20	0.23	0.35	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.70	0.24	0.20	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.66	0.33	0.22	0.20	0.22	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.65	0.31	0.22	0.20	0.22	0.28	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	0.64	0.32	0.22	0.20	0.22	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.34	0.23	0.20	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.63	0.24	0.20	0.20	0.24	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.62	0.25	0.20	0.19	0.22	0.34	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.61	0.25	0.20	0.19	0.22	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.59	0.24	0.20	0.20	0.24	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.34	0.23	0.20	0.21	0.26	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.31	0.21	0.19	0.21	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.32	0.22	0.19	0.21	0.26	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.34	0.22	0.20	0.20	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.52	0.24	0.20	0.20	0.23	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.51	0.25	0.20	0.19	0.22	0.32	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.47	0.27	0.21	0.18	0.20	0.30	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.45	0.26	0.21	0.19	0.21	0.31	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.44	0.25	0.21	0.20	0.23	0.34	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.36	0.24	0.20	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.34	0.23	0.20	0.21	0.26	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.31	0.22	0.20	0.22	0.28	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.32	0.22	0.19	0.21	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	0.33	0.22	0.20	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.23	0.20	0.20	0.24	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.20	0.19	0.22	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.26	0.21	0.19	0.21	0.31	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.26	0.21	0.20	0.22	0.33	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.25	0.21	0.20	0.24	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.24	0.20	0.21	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.22	0.20	0.22	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.21	0.19	0.22	0.29	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.20	0.19	0.22	0.29	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.18	0.21	0.28	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.17	0.20	0.27	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.17	0.20	0.26	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.17	0.19	0.26	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.18	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.37	0.18	0.24	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	0.18	0.25	-1.00	-1.00	-1.00	-1.00	-1.00	-1.00	
